language,game,language_support_type
7,9157,3
7,191743,3
7,48168,3
7,48168,1
7,93582,3
7,8737,3
7,3447,3
7,4699,3
7,48288,3
7,20298,3
7,5486,3
7,121244,3
7,4489,3
7,2970,3
7,6488,3
7,48176,3
7,5668,3
7,47188,3
10,130517,2
7,259750,3
8,130517,3
8,130517,2
10,130517,3
7,48290,3
7,16141,3
7,48154,3
7,212707,3
16,139598,2
10,139598,3
7,48115,3
12,139598,3
7,48134,3
16,139598,3
12,139598,2
10,139598,2
21,139598,3
21,139598,2
27,139598,3
27,139598,2
17,139598,2
17,139598,3
7,9160,3
17,259748,3
21,259748,3
23,259748,3
10,259748,3
12,259748,3
15,259748,3
27,259748,3
16,259748,3
24,259748,3
19,259748,3
2,259748,3
22,259748,3
7,259748,3
7,16139,3
7,9155,3
7,5370,3
7,90990,3
7,2832,3
7,2827,3
7,2830,3
7,4479,3
7,7848,3
7,48239,3
7,74421,3
7,6154,3
7,8047,3
7,48226,3
7,48112,3
7,48251,3
7,14731,3
7,39993,3
16,221522,2
7,221522,3
27,221522,2
7,221522,2
12,221522,2
16,221522,3
27,221522,3
7,19614,3
7,221522,1
12,221522,3
16,221522,1
12,221522,1
27,221522,1
7,8104,3
7,221523,1
16,221523,3
12,221523,1
16,221523,2
27,221523,2
12,221523,2
27,221523,3
7,1536,3
12,221523,3
27,221523,1
7,4500,3
7,45566,3
7,42607,3
7,38399,3
19,21731,2
12,21731,3
19,21731,3
12,21731,2
15,21731,3
27,21731,3
9,21731,3
21,21731,2
22,21731,3
7,221523,3
16,221523,1
7,221523,2
7,38405,3
14,14689,3
22,14689,2
12,14689,2
27,14689,3
12,14689,3
7,14689,3
15,14689,3
15,14689,2
7,14689,1
19,14689,3
9,14689,2
14,14689,2
20,14689,3
19,14689,2
20,14689,2
22,14689,3
27,14689,2
4,14689,3
9,14689,3
4,14689,2
7,21731,1
21,21731,3
7,21731,3
15,21731,2
22,21731,2
7,21731,2
27,21731,2
27,21731,1
9,21731,2
7,3054,3
7,144564,3
7,225275,3
7,145272,3
7,1735,3
7,2740,3
7,12594,3
7,12793,3
7,14723,1
7,94186,3
16,14723,1
27,14723,1
12,14723,1
7,14723,2
12,14723,3
7,71987,3
27,14723,3
27,14723,2
16,14723,2
12,14723,2
7,14723,3
16,14723,3
7,54649,3
7,8077,3
7,238376,3
7,259764,3
16,259771,3
16,45719,3
16,38205,3
7,259770,3
7,259771,3
16,259770,3
16,259772,3
7,259742,3
9,259742,3
7,221529,1
27,221529,3
16,221529,1
16,221529,3
12,221529,3
27,221529,1
12,221529,1
16,221529,2
27,221529,2
12,221529,2
7,221529,3
7,221529,2
12,221533,3
27,221533,2
16,221533,3
27,221530,1
16,221530,1
16,221533,2
7,221533,2
16,221530,3
7,221533,3
12,221533,2
7,221530,1
27,221530,2
12,221530,1
7,221530,2
16,221530,2
12,221530,2
27,221533,3
27,221530,3
12,221530,3
16,221533,1
12,221533,1
16,221537,1
27,221536,1
16,221537,3
12,221536,1
7,221536,2
12,221536,2
7,221536,3
27,221536,2
7,221537,3
12,221537,3
27,221537,1
7,221537,2
27,221537,2
15,203538,3
7,259754,3
7,259755,3
23,259756,1
2,259756,2
22,259756,1
22,259756,3
7,259756,3
23,259756,2
7,259756,2
4,259756,1
12,259756,1
18,259756,1
7,259756,1
16,259756,3
16,259756,1
16,259756,2
19,259756,3
25,259756,3
16,259754,1
17,259756,3
3,259756,3
7,259755,1
16,259754,3
16,259754,2
9,259756,2
5,259756,3
5,259756,1
5,259756,2
28,259756,3
28,259756,2
28,259756,1
27,259756,3
9,259756,3
9,259756,1
26,259756,1
26,259756,3
1,259756,3
1,259756,1
17,259756,1
17,259756,2
24,259756,3
24,259756,1
24,259756,2
18,259756,3
19,259756,2
4,259756,2
19,259756,1
23,259756,3
7,221530,3
7,221533,1
27,221533,1
7,221536,1
16,221536,1
27,221536,3
12,221536,3
16,221536,2
16,221537,2
12,221537,2
27,221537,3
12,221537,1
7,221537,1
16,221536,3
7,203538,3
27,203538,3
9,203538,3
12,203538,3
18,259756,2
25,259756,1
13,259756,2
4,259756,3
12,259756,3
11,259756,2
1,259756,2
22,259756,2
20,259756,1
20,259756,2
7,259754,1
7,259754,2
14,259756,3
14,259756,1
14,259756,2
2,259756,1
3,259756,2
3,259756,1
6,259756,3
11,259756,3
21,259756,3
11,259756,1
6,259756,1
21,259756,2
21,259756,1
13,259756,1
13,259756,3
15,259756,2
12,259756,2
27,259756,1
15,259756,3
2,259756,3
15,259756,1
6,259756,2
27,259756,2
25,259756,2
26,259756,2
20,259756,3
7,259757,1
7,259757,3
7,259757,2
27,259757,1
27,259757,2
27,259757,3
17,259708,2
7,224027,3
3,125174,1
17,125174,3
12,253875,3
2,125174,1
7,257736,2
7,259708,3
7,196288,2
7,196288,1
22,125174,2
17,125174,1
27,125174,1
7,196288,3
27,125174,2
9,125174,3
7,259710,3
16,125174,3
19,125174,1
16,125174,1
2,259710,3
16,259710,3
15,125174,1
3,259708,3
7,259708,2
24,253875,2
2,259708,3
3,259708,2
16,259708,3
16,259708,2
7,224027,2
27,125174,3
15,125174,2
12,125174,2
9,125174,2
9,125174,1
17,125174,2
19,125174,2
21,125174,3
17,224027,2
17,224027,3
7,125174,3
7,125174,2
7,125174,1
12,125174,1
16,224027,3
12,125174,3
16,224027,2
3,125174,2
12,253875,2
3,125174,3
7,259716,3
27,253875,2
27,253875,3
9,253875,3
24,253875,3
2,259708,2
17,259708,3
9,253875,2
15,125174,3
16,125174,2
2,224027,3
2,224027,2
3,224027,2
3,224027,3
19,125174,3
21,125174,2
22,125174,3
21,125174,1
22,125174,1
20,125174,3
20,125174,2
20,125174,1
2,125174,3
2,125174,2
7,215168,1
7,87808,3
7,233,2
9,113102,2
16,113102,2
17,113102,2
21,113102,2
22,113102,2
7,338,2
7,247,2
7,113102,2
12,113102,2
15,113102,2
27,113102,2
19,113102,2
2,113102,2
7,259783,3
17,116151,2
16,116151,2
2,116151,2
15,116151,1
21,116151,1
22,116151,1
17,116151,3
15,116151,2
21,116151,2
22,116151,2
7,116151,2
17,116151,1
27,116151,1
9,116151,2
15,116151,3
9,116151,1
7,116151,3
12,116151,3
27,116151,3
9,116151,3
12,116151,1
12,116151,2
2,116151,1
27,116151,2
2,116151,3
16,116151,1
7,116151,1
22,116151,3
21,116151,3
16,116151,3
8,197318,3
12,197318,3
9,197318,3
21,197318,3
7,197318,3
10,197318,3
27,197318,3
15,197318,3
16,197318,3
7,197318,1
20,197318,3
7,59942,3
7,59942,1
7,71927,1
7,45170,3
7,71927,3
19,259816,3
7,259795,3
27,259796,1
7,259796,3
7,259795,1
14,259814,3
25,259814,3
22,259814,3
23,259814,3
17,259816,3
9,259814,3
20,259814,3
15,259814,3
4,259814,3
26,259816,3
28,259814,3
4,259816,3
5,259814,3
24,259814,3
27,259816,3
16,259814,3
12,259814,3
27,259796,3
2,259814,3
28,259816,3
15,259816,3
27,259796,2
7,259794,3
7,259814,3
16,259794,3
6,259814,3
18,259814,3
26,259814,3
7,259815,3
7,259816,3
7,259815,1
9,259816,3
18,259816,3
23,259816,3
3,259816,3
12,259816,3
5,259816,3
11,259816,3
7,259801,1
7,259801,2
16,259816,3
6,259816,3
27,259814,3
19,259814,3
2,259816,3
20,259816,3
17,259814,3
24,259816,3
7,259795,2
22,259816,3
11,259814,3
7,259801,3
7,259796,2
14,259816,3
25,259816,3
7,259796,1
3,259814,3
7,259799,3
7,259798,3
27,259800,2
7,259800,1
7,259800,3
27,259800,1
7,259800,2
27,259800,3
7,259806,2
2,259806,2
9,259805,3
3,259805,3
7,259806,3
26,259805,3
2,259806,3
17,259805,3
7,259805,3
2,259805,3
12,259805,3
27,259805,3
15,259805,3
22,259805,3
16,259805,3
2,193565,3
16,193565,3
3,194466,3
7,259822,3
7,259823,3
16,259820,2
12,259820,3
17,259820,3
3,259820,2
7,259820,3
7,259820,2
2,259820,3
27,259820,2
2,259820,2
22,259820,3
16,259820,3
22,259820,2
21,259820,2
21,259820,3
3,259820,3
27,259820,3
17,259820,2
12,259820,2
7,3314,1
7,3314,3
7,71080,3
7,71080,1
7,200601,3
7,200601,1
9,259751,3
9,259751,2
7,43884,1
7,67729,3
7,43884,3
16,221538,2
27,221538,3
12,221538,1
7,221538,3
7,221538,1
7,221538,2
16,221538,3
16,221538,1
27,221538,1
12,221538,3
12,221538,2
27,221538,2
7,221539,2
12,221539,1
7,221539,3
16,221539,2
27,221539,2
16,221539,1
16,221539,3
27,221539,3
12,221539,3
7,221539,1
27,221539,1
12,221539,2
7,259821,3
12,221540,3
7,221540,3
27,221540,3
16,221540,3
12,221540,2
16,221540,2
27,221540,1
7,221540,1
16,221540,1
12,221540,1
27,221540,2
7,221540,2
7,221541,2
27,221541,1
7,221541,3
27,221541,2
12,221541,1
12,221541,2
12,221541,3
7,221541,1
16,221541,1
27,221541,3
7,112412,2
12,112412,2
16,112412,2
27,112412,2
7,112412,1
27,112412,1
12,112412,1
27,221543,3
27,221543,2
27,221544,3
7,221544,2
27,221544,2
7,221544,3
12,221544,2
12,221544,3
16,221544,2
7,221544,1
16,221544,1
16,221541,2
16,221541,3
12,221542,3
27,221542,3
7,221542,2
7,221542,1
16,221542,2
16,221542,1
12,221542,2
27,221542,2
7,221542,3
16,112412,1
12,112412,3
7,112412,3
27,112412,3
16,112412,3
16,221543,3
7,221543,3
16,221543,1
27,221543,1
12,221543,1
7,221543,1
12,221543,2
7,221543,2
12,221543,3
16,221543,2
12,221544,1
27,221544,1
16,221544,3
7,259831,1
7,259831,3
7,259831,2
14,259833,3
9,259833,3
2,259833,3
6,259833,3
18,259833,3
26,259833,3
19,259833,3
12,259833,3
15,259833,3
27,259833,3
1,259833,3
5,259833,3
3,259833,3
17,259833,3
24,259833,3
11,259833,3
4,259833,3
23,259833,3
21,259833,3
28,259833,3
16,259833,3
20,259833,3
22,259833,3
25,259833,3
7,259833,3
12,221542,1
27,221542,1
16,221542,3
7,259834,3
7,259834,1
7,114808,1
22,114808,1
16,221545,1
7,221545,2
7,221545,3
7,221545,1
12,221545,3
27,221545,1
27,221545,3
16,221545,3
12,221545,1
12,221545,2
16,221545,2
27,221545,2
7,259838,3
7,248537,3
27,221546,3
12,221546,3
7,221546,1
16,221546,2
7,221546,3
27,221546,2
16,221546,1
12,221546,2
7,221546,2
12,221546,1
16,221546,3
27,221546,1
16,221547,2
16,143439,3
7,143439,3
16,221547,3
12,221547,1
7,221547,1
12,221547,2
12,221547,3
27,221547,1
16,221547,1
7,221547,3
27,221547,2
27,221547,3
7,221547,2
7,5366,3
7,1125,3
16,1125,3
7,1120,3
7,259846,3
7,259846,2
21,259847,2
7,259847,3
21,259847,3
7,259847,2
16,221548,3
12,221548,2
7,221548,3
7,221548,1
27,221548,3
12,221548,3
16,221548,1
12,221548,1
27,221548,1
7,221548,2
27,221548,2
16,221548,2
12,221549,2
27,221549,1
27,221549,2
16,221549,2
27,221549,3
16,221549,1
7,221549,1
7,221549,2
16,221549,3
12,221549,1
7,221549,3
12,221549,3
16,228886,2
7,228886,2
27,228886,2
12,228886,2
12,228886,3
27,228886,1
7,228886,1
16,228886,3
12,228886,1
16,228886,1
27,228886,3
7,228886,3
7,246956,3
12,246956,1
16,246956,1
27,246956,2
7,246956,1
16,246956,2
27,246956,3
27,246956,1
16,246956,3
12,246956,3
7,246956,2
12,246956,2
7,259845,1
7,259845,3
7,259849,2
7,259849,3
10,138213,3
8,138213,2
10,138213,2
16,138213,2
20,138213,2
24,138213,2
9,138213,2
8,138213,3
3,221165,3
2,257940,3
2,221165,2
2,221165,3
22,257940,3
3,221165,2
3,259866,2
16,259866,1
7,259866,2
7,259866,3
2,259866,2
2,259866,3
3,259866,3
27,225925,3
16,225925,1
9,225925,3
7,225925,1
21,225925,2
16,225925,3
16,225925,2
9,225925,2
7,225925,3
15,225925,3
15,225925,2
12,225925,2
3,225925,3
27,225925,2
3,225925,2
22,225925,2
22,225925,3
12,225925,3
7,225925,2
17,225925,2
21,225925,3
17,225925,3
17,225924,3
17,225924,2
9,225924,3
27,225924,3
27,225924,2
9,225924,2
16,225924,3
16,225924,1
16,225924,2
21,225924,3
12,225924,3
12,225924,2
15,225924,3
15,225924,2
22,225924,3
21,225924,2
3,225924,3
22,225924,2
3,225924,2
7,225924,2
7,225924,3
7,225924,1
27,62658,3
15,62658,3
9,62658,3
7,62658,3
12,62658,3
15,115539,3
7,115539,3
27,115539,3
16,115539,3
9,115539,3
2,115539,3
12,115539,3
22,115539,3
17,115539,3
7,86817,3
16,259575,3
3,187417,2
9,187417,2
7,254974,3
7,254974,2
27,187417,2
17,187417,2
21,187417,2
7,255689,2
16,255689,2
16,255689,1
7,254974,1
9,255689,2
2,255689,1
12,187417,2
28,255689,3
22,255689,1
2,255689,3
2,255689,2
16,255689,3
22,255689,2
21,255689,3
19,255689,2
21,255689,2
21,255689,1
15,255689,1
15,255689,3
15,255689,2
3,255689,3
3,255689,2
8,149628,3
15,187417,2
16,187417,2
22,187417,2
28,255689,2
7,255689,1
12,255689,3
7,187417,2
9,255689,3
9,255689,1
7,255689,3
12,255689,1
27,255689,3
27,255689,1
12,255689,2
27,255689,2
22,255689,3
19,255689,1
17,255689,3
17,255689,2
19,255689,3
7,99539,3
7,99539,1
18,259858,1
27,259858,1
21,259858,1
7,259858,3
19,259858,1
15,259858,1
12,259858,1
4,259858,1
11,259858,1
5,259858,1
16,259858,1
14,259858,1
20,259858,1
17,259858,1
7,259859,3
7,259860,3
7,259860,2
7,259862,3
9,259858,1
26,259858,1
1,259858,1
7,259882,1
24,259858,1
23,259858,1
2,259858,1
28,259858,1
25,259858,1
6,259858,1
7,259859,1
3,259858,1
22,259858,1
7,259882,3
21,259859,3
16,259898,1
7,259898,2
3,259898,2
16,259898,3
16,48302,3
16,48301,3
2,259898,2
16,259898,2
2,259898,3
7,259898,3
3,259898,3
7,48279,3
7,259870,3
7,259878,3
16,259872,3
7,48947,3
7,259877,3
16,94204,3
7,19712,3
7,259876,3
7,259879,3
8,259817,3
16,259881,1
16,259881,3
16,259881,2
22,182414,3
22,182414,2
7,259901,2
7,259901,3
3,259853,2
15,144994,2
7,259856,3
3,259856,3
12,259856,3
7,144994,2
9,144994,2
15,259856,3
17,259856,3
3,259853,3
7,259851,3
27,259856,3
2,259853,3
9,259856,3
16,259856,3
22,259856,3
12,144994,2
17,144994,2
22,144994,2
2,144994,2
16,144994,2
7,259853,3
7,259853,2
27,144994,2
2,259853,2
19,259857,3
9,259857,3
24,259857,3
28,259857,3
27,259857,3
20,259857,3
2,259857,3
7,259857,3
12,259857,3
15,259857,3
17,259857,3
3,259857,3
21,259857,3
6,259857,3
16,259857,3
22,259857,3
23,259857,3
3,124397,3
24,124397,3
21,124397,3
1,124397,3
7,259900,2
7,259900,1
7,259900,3
7,187687,2
21,187687,2
7,259895,3
7,259895,2
7,187687,1
16,259899,3
27,259899,3
9,259899,3
7,259896,3
12,259899,3
5,259899,3
19,259899,3
24,259899,3
23,259899,3
14,259899,3
26,259899,3
21,259899,3
7,259899,3
3,259899,3
4,259899,3
7,259896,2
2,259899,3
18,259899,3
22,259899,3
6,259899,3
17,259899,3
15,259899,3
11,259899,3
25,259899,3
1,259899,3
25,259899,1
15,259903,3
16,259903,3
17,259903,3
7,259902,3
7,259903,3
12,259903,3
7,259902,1
27,259903,3
9,259903,3
7,20210,3
7,259909,3
22,259909,3
7,259909,2
22,259909,2
7,259905,3
7,1963,3
7,193321,3
9,259886,2
12,259886,2
7,259886,1
7,259886,3
24,259886,3
24,259886,2
7,259897,3
7,259897,2
15,259886,3
21,259886,2
22,259886,3
2,259886,3
22,259886,2
3,259886,3
9,259897,3
9,259897,2
12,259886,3
15,259886,2
27,259886,2
27,259886,3
9,259886,3
16,259886,3
17,259886,2
16,259886,2
7,259913,1
7,259886,2
19,259886,3
19,259886,2
17,259886,3
2,259886,2
7,259913,3
21,259886,3
3,259886,2
7,259855,3
16,259855,3
7,259861,3
7,259854,3
7,259854,1
7,259914,3
7,259914,1
7,259854,2
7,259852,3
7,259852,2
7,259852,1
9,259852,3
9,259852,2
7,2745,3
7,5117,3
7,151927,3
7,259839,3
7,259839,2
7,3616,3
7,3547,3
7,3368,3
7,249128,3
7,3642,3
16,78269,3
16,60767,3
7,259940,3
7,259940,2
7,259915,2
7,259915,3
7,259918,1
7,259918,2
7,259918,3
7,259933,2
7,259933,1
7,259933,3
7,47677,3
7,3546,3
7,3601,3
7,259936,3
7,259944,3
7,259943,3
7,259942,3
7,259941,3
7,210737,3
7,259939,3
7,259937,3
27,117843,3
12,117843,3
10,117843,3
7,248905,1
16,248905,1
7,248905,2
16,248905,3
16,248905,2
2,253812,2
12,253812,2
27,253812,2
7,253812,2
9,253812,2
16,253812,2
2,259953,2
7,259953,1
7,259952,1
27,259953,3
7,259950,3
7,259950,2
16,259963,3
16,259953,3
7,259950,1
7,259953,3
16,259953,2
16,259953,1
7,259952,3
7,259956,2
7,259958,3
7,259958,1
7,259957,3
22,259954,3
7,259956,1
7,259958,2
7,259956,3
27,259953,2
9,259953,3
9,259953,2
2,259953,3
2,259953,1
27,259953,1
7,259953,2
7,259954,3
15,259954,3
9,259963,3
16,259954,3
27,259954,3
12,259954,3
27,259963,3
7,259962,3
15,259963,3
7,259963,3
12,259963,3
9,259953,1
7,259949,3
2,259947,3
2,259946,3
2,259947,2
2,259946,2
7,259951,1
7,259951,3
7,259951,2
2,259955,2
22,259955,3
17,259955,2
21,259955,2
18,259959,3
15,259955,1
16,259955,1
2,259955,1
7,259948,3
12,259955,3
7,259948,1
22,259955,2
2,259955,3
9,259959,3
19,259959,3
22,259955,1
4,259959,3
5,259959,3
12,259955,1
7,259955,3
14,259959,3
16,259959,3
22,259959,3
7,259955,1
12,259955,2
19,259955,3
19,259955,2
21,259955,1
21,259955,3
2,259959,3
16,259955,3
15,259955,2
27,259955,3
9,259955,1
9,259955,3
27,259955,2
15,259955,3
9,259955,2
12,259959,3
16,259955,2
17,259955,3
3,259955,3
15,259959,3
27,259959,3
6,259959,3
20,259959,3
11,259959,3
23,259959,3
3,259955,2
27,259955,1
17,259959,3
7,259959,3
7,259955,2
21,259959,3
24,259959,3
28,259959,3
2,82178,3
9,82178,3
21,82178,2
9,82178,2
17,82178,3
2,82178,1
16,82178,3
2,82178,2
22,82178,3
15,82178,3
16,82178,2
7,82178,2
21,82178,3
27,82178,3
15,82178,2
12,82178,3
22,82178,2
23,82178,3
23,82178,2
17,82178,2
12,82178,2
27,82178,2
7,82178,3
7,259982,3
2,259905,3
27,259905,3
21,259905,3
15,259905,3
22,259905,3
9,259905,3
16,259905,3
19,259905,3
20,259905,3
3,259905,3
17,259905,3
7,259989,2
7,259989,3
9,130564,1
9,130564,2
27,130564,2
9,130564,3
7,130564,1
15,130564,2
27,130564,1
12,130564,3
27,130564,3
7,130564,2
12,130564,1
7,130564,3
15,130564,3
15,130564,1
12,130564,2
16,259988,3
7,259988,3
22,182270,2
9,182270,2
12,182270,2
1,182270,2
16,259990,3
3,109915,3
7,24328,2
7,24328,1
7,109915,3
16,109915,3
17,109915,3
7,109915,1
22,109915,3
2,109915,3
27,109915,3
15,109915,3
12,109915,3
9,109915,3
24,109915,3
16,166390,3
2,166390,3
16,166390,1
16,242847,3
16,242847,1
7,259992,3
7,259993,3
7,259994,3
16,246560,3
7,246560,3
16,246560,1
2,260004,1
21,260004,2
13,260004,2
7,260005,1
21,260004,1
20,260004,3
11,260004,1
1,260004,1
13,260004,1
27,260005,3
7,260004,3
14,260004,3
24,260004,3
24,260004,1
26,260004,3
11,260004,3
28,260004,3
27,260004,3
27,260004,1
5,260004,3
27,260004,2
28,260004,1
20,260004,1
16,260004,3
3,260004,3
24,260004,2
23,260004,1
6,260004,2
22,260004,1
5,260004,1
9,260004,1
28,260004,2
4,260004,1
26,260004,2
25,260004,2
6,260004,3
15,260004,2
7,260004,1
7,260004,2
9,260004,3
26,260004,1
1,260004,3
1,260004,2
17,260004,3
17,260004,1
17,260004,2
12,260004,3
18,260004,3
12,260004,1
9,260004,2
18,260004,1
18,260004,2
4,260004,3
4,260004,2
25,260004,3
23,260004,3
19,260004,3
25,260004,1
23,260004,2
3,260004,2
3,260004,1
12,260004,2
11,260004,2
6,260004,1
15,260004,3
15,260004,1
16,260004,2
16,260004,1
22,260004,3
19,260004,1
7,260009,3
14,260004,1
14,260004,2
22,260004,2
19,260004,2
21,260004,3
7,260005,3
20,260004,2
13,260004,3
2,260004,2
2,260004,3
27,260005,1
5,260004,2
7,260006,2
7,260006,1
7,260006,3
7,2712,3
7,260014,3
22,260014,3
7,260014,1
7,260010,3
7,12521,1
7,12521,3
7,260010,1
12,260003,3
7,259999,3
26,260003,3
3,260003,3
7,259999,1
22,260003,3
25,260003,3
7,260003,3
16,260003,3
17,260003,3
2,260003,3
27,260003,3
15,260003,3
9,260003,3
7,260017,3
7,148221,3
7,260018,3
7,176841,3
7,176841,2
7,74397,3
7,260021,3
7,260020,3
7,260019,3
7,260020,2
16,259995,3
16,259997,3
7,260022,1
7,260022,3
7,260007,3
19,4641,3
7,230222,1
21,230222,3
22,230222,3
12,230222,3
7,230222,3
9,230222,3
28,119171,3
15,119171,3
3,119171,3
27,230222,3
2,230222,3
2,255624,1
2,255624,3
2,255624,2
7,47082,3
7,47082,1
7,47328,3
7,312,3
7,260028,3
12,126486,2
16,158594,3
28,126486,2
28,126486,3
9,158594,3
2,158594,3
3,158594,3
21,219037,3
2,219037,3
17,158594,3
7,219037,1
12,158594,3
7,158594,3
27,158594,3
7,219037,3
15,158594,3
9,219037,3
19,219037,3
7,8732,2
27,5384,3
3,142664,3
9,5384,2
12,219487,3
7,219487,3
7,5384,2
27,5384,2
22,259807,3
20,142664,3
7,259807,3
16,219487,3
17,28772,3
20,210901,3
16,260043,3
7,260043,3
20,138884,3
7,260031,1
9,260011,3
12,260011,3
7,260011,3
15,260052,3
7,260052,3
20,260052,3
27,260052,3
16,260052,3
9,260052,3
3,260052,3
12,260052,3
12,260049,3
16,260049,3
15,260050,3
17,260049,3
20,260050,3
27,260049,3
22,260048,3
9,260048,3
2,260048,3
27,260033,3
6,260033,3
3,260033,3
15,260033,3
7,260026,3
15,260024,3
27,260024,3
12,260024,3
22,260024,3
7,260025,3
9,194506,3
17,120686,3
9,219487,3
27,219487,3
15,219487,3
9,5384,3
20,120686,3
20,122132,3
22,260032,3
22,260032,1
7,260031,3
27,260011,3
16,260044,3
7,260046,3
7,260044,3
20,260048,3
16,260048,3
15,260048,3
17,260048,3
12,260048,3
27,260048,3
3,260048,3
7,260048,3
17,260047,3
9,260047,3
2,260047,3
3,260047,3
22,260047,3
6,260047,3
20,260047,3
27,260047,3
12,260033,3
7,260033,3
9,260033,3
21,260033,3
22,260033,3
2,260033,3
24,260033,3
16,260033,3
17,260033,3
20,260033,3
15,260023,3
7,260023,3
9,260023,3
12,260023,3
22,260032,2
17,260052,3
22,260050,3
15,260049,3
9,260049,3
7,260049,3
17,260050,3
27,260050,3
3,260049,3
16,260050,3
2,260050,3
7,260050,3
7,260047,3
16,260047,3
15,260047,3
12,260047,3
7,260026,1
9,260024,3
21,260024,3
2,260024,3
7,260024,3
16,260024,3
7,260024,1
19,260024,3
17,260024,3
19,260023,3
7,259617,3
21,260023,3
7,260023,1
22,260023,3
27,260023,3
7,260055,3
7,27664,2
7,27664,1
7,260027,3
7,170995,3
7,260059,3
7,260088,3
7,260088,1
7,260088,2
16,79871,1
16,79871,3
16,79871,2
7,260086,2
7,260086,1
7,260086,3
16,140634,1
16,140634,3
16,140634,2
7,260083,3
16,124541,2
16,124541,1
16,124541,3
21,147164,3
7,178292,2
19,147164,3
2,147164,3
17,147164,3
9,178292,2
2,178292,2
21,178292,2
12,178292,2
27,178292,2
14,238593,2
3,178292,2
22,147164,3
3,214504,2
22,238593,3
28,238593,3
22,238593,2
28,238593,2
14,238593,3
16,126533,2
4,126533,2
4,126533,3
16,126533,3
9,126533,2
9,143627,3
27,3116,2
19,3116,3
15,3116,3
15,3116,2
27,3116,1
4,3116,3
19,3116,2
4,3116,2
22,3116,3
22,3116,1
15,143627,2
22,250737,3
26,250737,3
22,211181,1
22,211181,3
27,250737,3
1,250737,3
2,250737,3
17,119015,3
4,119015,3
15,119015,3
28,119015,3
26,119015,3
27,119015,3
20,251868,3
9,253997,2
17,247891,3
19,247891,2
19,247891,3
16,247891,3
17,247891,2
9,253997,3
2,247891,2
27,143627,2
9,31710,2
20,251781,3
2,31710,2
27,31710,2
21,31710,3
20,251781,2
21,31710,2
22,212985,2
15,31710,2
15,31710,3
22,212985,3
27,31710,3
9,251781,2
7,31710,1
12,31710,2
23,250737,3
16,250737,3
17,250737,3
18,250737,3
11,250737,3
20,250737,3
24,250737,3
2,119015,3
25,119015,3
6,119015,3
18,119015,3
16,247891,2
2,247891,3
9,143627,2
15,148620,3
27,148620,3
27,3116,3
22,148620,3
12,3116,2
22,3116,2
2,31710,3
9,251781,3
9,31710,3
7,31710,2
12,31710,3
9,119015,3
23,119015,3
11,119015,3
16,119015,3
14,119015,3
19,119015,3
21,119015,3
5,119015,3
1,119015,3
22,119015,3
24,119015,3
3,119015,3
21,248696,3
22,10316,2
9,10316,2
27,10316,2
26,234148,3
24,246917,2
17,129167,3
7,259841,3
24,248696,2
4,246917,3
5,129167,2
12,248696,2
16,10316,2
17,248944,3
12,248696,3
20,248696,2
27,246917,2
27,190964,3
2,248696,2
22,246917,2
5,129167,3
20,248696,3
19,257941,3
17,259841,3
26,246917,2
9,257941,2
21,129167,3
9,259841,3
7,223690,3
14,259589,3
6,259589,3
7,259700,1
7,139476,3
19,259589,2
16,259589,3
9,240945,3
17,259589,2
17,259589,3
2,259589,2
2,10316,2
7,259700,3
18,259589,3
7,241973,3
23,17060,3
23,17060,2
27,246917,3
22,258383,2
12,190964,2
2,129167,3
17,10316,2
2,258383,2
3,129167,3
3,258383,2
21,246917,2
9,190964,2
21,246917,3
3,249058,3
27,190964,2
2,249058,3
2,248696,3
22,248696,3
3,246917,3
15,248696,3
22,248696,2
27,248696,3
27,241973,3
19,259589,3
24,259589,2
11,259589,3
28,259589,2
23,259589,3
4,259589,3
15,240945,3
20,10316,2
9,17060,2
21,250172,2
3,246917,2
22,250172,2
5,246917,3
7,129167,2
7,129167,3
2,246917,3
12,129167,2
17,246917,2
5,246917,2
17,246917,3
6,246917,2
6,246917,3
4,246917,2
22,129167,2
3,258383,3
3,129167,2
16,248696,3
7,257450,1
7,257450,3
19,248696,3
16,259589,2
9,240945,2
1,259589,3
17,253659,2
2,250172,2
3,250172,2
1,259589,2
21,259589,2
26,234148,1
14,259589,2
9,248696,2
1,248696,3
9,259589,2
9,248696,3
2,129167,2
21,248696,2
7,259216,2
7,259216,3
3,259589,2
26,259589,2
3,259589,3
5,259589,2
20,259589,2
24,259589,3
16,240945,3
7,10316,1
15,10316,2
12,10316,2
16,257941,3
20,17060,2
16,253659,2
7,259967,1
15,141202,3
16,246917,2
15,129167,3
7,190964,2
12,190964,3
11,238678,2
5,224612,3
4,224612,2
2,224612,1
15,141202,2
20,141202,1
24,224612,1
7,204532,2
27,204532,2
16,204532,2
12,257513,3
7,259260,1
21,204532,2
22,204532,2
2,204532,2
3,204532,2
9,257513,3
7,257888,3
7,257888,2
27,248696,2
18,259589,2
15,248696,2
19,257941,2
22,259841,3
20,259589,3
28,259589,3
4,259589,2
11,259589,2
12,240945,3
23,259589,2
7,10316,2
6,17060,2
17,17060,2
16,17060,2
22,17060,2
21,190964,3
2,17060,2
2,246917,2
21,190964,2
16,246917,3
27,129167,3
12,129167,3
15,129167,2
9,129167,3
27,129167,2
22,246917,3
9,129167,2
6,129167,3
17,129167,2
22,258383,3
1,248696,2
9,258383,3
